date,Bitcoin,Bitcoin Crash,Blockchain,Crisis,Cryptocurrency,Nicehash,Hashing,GPU,GeForce,mining,Tesla,Price
2015-08-15,1.95,0.65,1.38,25.96,0.0,0.0,30.4,34.04,59.29,36.4,13.11,266.6669921875
2015-08-16,1.95,0.0,0.99,28.6,0.0,0.0,28.0,32.19,56.98,34.800000000000004,11.96,262.44000244140625
2015-08-17,1.89,0.51,1.23,34.32,0.0,0.0,46.400000000000006,27.75,52.36,36.0,13.8,260.5050048828125
2015-08-18,2.22,0.0,2.13,36.96,0.0,0.0,65.60000000000001,28.49,51.59,35.6,12.65,257.9930114746094
2015-08-19,2.61,0.0,1.68,38.72,0.0,0.0,72.8,30.34,46.97,34.0,12.65,237.40899658203125
2015-08-20,2.37,0.0,1.86,35.64,0.0,0.0,67.2,27.01,47.74,37.2,14.72,237.3650054931641
2015-08-21,2.13,0.52,1.41,36.08,0.0,0.0,52.8,28.49,50.82,24.0,14.95,236.4320068359375
2015-08-22,1.98,0.0,1.17,29.48,0.0,0.0,37.6,34.78,50.05,29.200000000000003,13.11,234.95700073242188
2015-08-23,2.16,0.0,1.95,29.48,0.0,0.0,40.0,29.97,48.51,31.200000000000003,13.34,232.7050018310547
2015-08-24,2.64,1.0,1.95,40.04,0.0,0.0,65.60000000000001,21.83,39.27,37.2,16.1,228.13900756835935
2015-08-25,2.49,1.0,0.8999999999999999,42.24,0.0,0.0,54.400000000000006,22.57,44.66,35.2,14.49,226.3209991455078
2015-08-26,2.34,0.98,1.92,35.2,0.0,0.0,56.8,26.64,39.27,31.6,12.88,231.18299865722656
2015-08-27,2.04,0.0,1.68,35.64,0.0,0.0,56.8,30.34,37.73,38.8,20.47,228.64300537109372
2015-08-28,1.83,0.0,2.04,44.0,0.0,0.0,53.6,27.01,41.58,32.0,21.16,235.218994140625
2015-08-29,1.92,0.0,1.35,37.84,0.0,0.0,40.0,29.23,46.2,30.4,17.48,233.2220001220703
2015-08-30,1.92,0.64,2.31,33.44,0.0,0.0,28.8,29.23,42.35,32.4,14.72,232.0679931640625
2015-08-31,1.59,0.0,1.62,42.24,0.0,0.0,56.0,32.93,38.5,30.4,14.49,231.95599365234372
2015-09-01,1.8,0.0,2.92,47.12,0.0,0.0,66.99,24.96,49.2,37.72,7.68,231.21600341796875
2015-09-02,1.82,0.0,3.28,49.4,0.0,0.0,77.42999999999999,27.84,48.6,35.26,9.6,230.57699584960935
2015-09-03,1.56,0.0,2.8000000000000003,71.44,0.0,0.0,74.82,25.92,46.8,33.21,12.0,229.60499572753903
2015-09-04,1.8,0.0,2.76,68.4,0.0,0.0,54.81,32.0,58.8,34.85,8.16,230.8999938964844
2015-09-05,1.6,0.0,2.32,57.76,0.0,0.0,22.62,29.76,57.0,30.34,6.24,236.14300537109372
2015-09-06,1.84,0.0,1.32,60.04,0.0,0.0,34.8,26.24,57.6,28.7,6.48,242.91200256347656
2015-09-07,1.66,0.0,2.0,67.64,0.0,0.0,46.98,24.96,52.2,38.95,6.24,242.1060028076172
2015-09-08,1.84,0.0,3.4,72.96000000000001,0.0,0.0,61.77,25.92,39.0,34.44,6.0,245.781005859375
2015-09-09,1.86,0.0,2.24,73.72,0.0,0.0,58.29,27.84,42.0,32.39,5.76,244.4160003662109
2015-09-10,1.64,0.0,2.56,69.92,0.0,0.0,69.6,27.52,43.8,32.39,6.24,241.29299926757807
2015-09-11,1.68,0.0,2.52,54.72,0.0,0.0,79.17,26.56,46.8,32.8,6.72,241.16900634765625
2015-09-12,1.94,0.0,1.28,50.16,0.0,0.0,33.93,32.0,60.0,29.52,6.72,240.12399291992188
2015-09-13,1.6,0.0,2.24,48.64,0.0,0.0,40.89,27.84,51.0,31.16,5.52,235.93499755859372
2015-09-14,1.74,0.0,2.24,61.56,0.0,0.0,67.86,30.08,37.2,36.9,6.24,232.44000244140625
2015-09-15,1.82,0.0,3.68,60.04,0.0,0.0,81.78,24.64,40.2,37.72,7.439999999999999,259.1820068359375
2015-09-16,1.98,0.0,4.0,69.92,0.0,0.0,66.99,26.88,34.2,38.54,6.24,231.21499633789065
2015-09-17,1.96,0.0,3.04,76.0,0.0,0.0,66.99,22.08,40.2,35.669999999999995,5.04,230.28500366210935
2015-09-18,2.0,0.0,2.68,63.08,0.0,0.0,58.29,22.72,39.0,36.49,6.0,234.35299682617188
2015-09-19,1.7,0.0,2.12,47.12,0.0,0.0,42.63,25.92,47.4,29.93,5.76,233.2050018310547
2015-09-20,1.56,0.0,1.88,44.84,0.0,0.0,39.15,22.4,50.4,34.03,6.24,232.3650054931641
2015-09-21,1.66,0.0,2.96,55.48,0.0,0.0,67.86,24.64,37.8,37.31,6.0,231.2169952392578
2015-09-22,1.94,0.0,2.84,60.04,0.0,0.0,82.65,24.0,31.8,37.31,6.24,232.3860015869141
2015-09-23,1.9,0.0,2.12,58.52,0.0,0.0,87.0,23.36,41.4,40.59,6.0,231.8350067138672
2015-09-24,1.56,0.0,3.88,59.28,0.0,0.0,76.56,23.04,38.4,40.18,6.24,235.6490020751953
2015-09-25,1.66,0.0,1.68,53.96,0.0,0.0,61.77,24.32,40.8,33.62,6.0,237.427001953125
2015-09-26,1.9,0.0,1.72,41.04,0.0,0.0,36.54,29.76,45.6,31.16,6.24,235.4029998779297
2015-09-27,1.96,0.0,1.24,47.88,0.0,0.0,43.5,25.28,39.6,35.669999999999995,6.24,234.5260009765625
2015-09-28,1.64,0.0,2.04,60.8,0.0,0.0,66.12,22.08,46.8,41.0,6.24,239.3390045166016
2015-09-29,1.66,0.0,2.92,53.96,0.0,0.0,67.86,26.24,36.0,37.31,8.4,239.802001953125
2015-09-30,1.68,0.0,2.48,55.48,0.0,0.0,63.51,25.92,35.4,40.59,24.0,237.73399353027344
2015-10-01,1.02,0.77,2.12,43.92,0.0,0.0,85.44,23.4,25.6,41.4,23.0,238.44500732421875
2015-10-02,1.2,0.78,2.0,43.2,0.0,0.0,64.08,20.88,30.72,34.2,15.18,238.5410003662109
2015-10-03,1.04,0.0,1.88,28.08,0.0,0.0,32.93,23.4,26.88,29.25,14.49,239.31500244140625
2015-10-04,1.02,0.0,1.84,30.96,0.0,0.0,29.37,29.16,33.28,30.15,12.65,238.96800231933597
2015-10-05,1.22,0.0,2.72,43.2,0.0,0.0,73.87,22.32,23.04,36.45,12.88,240.38299560546875
2015-10-06,1.36,0.76,2.72,49.68,0.0,0.0,79.21000000000001,33.84,28.16,38.25,12.65,246.93499755859372
2015-10-07,1.18,0.0,1.4,41.04,0.0,0.0,74.76,36.0,32.64,37.35,12.42,246.68099975585935
2015-10-08,1.48,0.0,1.8,45.36,0.0,0.0,81.88,29.88,51.2,38.7,10.58,244.25100708007807
2015-10-09,1.34,0.0,2.44,40.32,0.0,0.0,63.19,35.28,61.44,36.9,12.42,244.22799682617188
2015-10-10,1.12,0.0,0.88,31.68,0.0,0.0,38.27,36.0,64.0,34.65,10.81,245.31900024414065
2015-10-11,1.06,0.0,0.68,37.44,0.0,0.0,40.94,33.12,51.84,32.85,10.58,247.2429962158203
2015-10-12,1.22,0.0,1.72,40.32,0.0,0.0,67.64,28.44,33.28,37.8,11.5,247.45399475097656
2015-10-13,1.3,0.0,3.08,43.92,0.0,0.0,77.43,28.44,28.16,39.15,10.58,250.23599243164065
2015-10-14,1.14,0.0,1.4,44.64,0.0,0.0,78.32000000000001,29.88,28.8,40.05,9.66,254.2749938964844
2015-10-15,1.14,0.0,1.92,40.32,0.0,0.0,71.2,25.2,30.08,38.7,15.64,255.9620056152344
2015-10-16,1.3,0.0,1.76,39.6,0.0,0.0,81.88,28.08,31.36,38.7,14.49,266.135009765625
2015-10-17,1.24,1.0,1.04,30.24,0.0,0.0,54.29,29.52,45.44,36.45,12.88,273.5780029296875
2015-10-18,1.12,0.0,1.8,30.96,0.0,0.0,40.05,27.0,46.08,38.25,11.04,271.6679992675781
2015-10-19,1.32,0.0,0.88,41.04,0.0,0.0,83.66,25.2,26.24,41.85,10.35,264.82000732421875
2015-10-20,1.16,0.73,2.0,42.48,0.0,0.0,78.32000000000001,29.16,26.24,43.2,15.64,270.8349914550781
2015-10-21,1.24,0.0,2.24,43.2,0.0,0.0,75.65,30.96,26.24,39.6,14.26,270.7699890136719
2015-10-22,1.32,0.0,2.28,46.08,0.0,0.0,71.2,27.0,25.6,45.0,12.88,276.510009765625
2015-10-23,1.24,0.77,2.24,41.04,0.0,0.0,89.0,28.44,28.8,39.6,13.57,278.6839904785156
2015-10-24,1.3,0.0,1.52,28.8,0.0,0.0,49.84,23.76,33.92,34.2,11.5,281.7059936523437
2015-10-25,1.38,0.0,1.16,36.72,0.0,0.0,44.5,27.72,33.28,32.4,9.89,294.0589904785156
2015-10-26,1.26,0.0,4.0,46.8,0.0,0.0,64.97,24.12,32.0,39.15,10.35,285.29998779296875
2015-10-27,1.44,0.0,2.88,50.4,0.0,0.0,76.54,27.0,24.32,40.5,10.35,296.2120056152344
2015-10-28,1.5,0.0,3.48,49.68,0.0,0.0,74.76,26.64,31.36,44.1,10.35,306.3309936523437
2015-10-29,1.68,0.0,3.4,53.28,0.0,0.0,72.98,29.52,27.52,36.45,9.89,318.1700134277344
2015-10-30,2.0,0.78,2.56,72.0,0.0,0.0,56.07,28.08,33.28,40.5,9.66,334.16900634765625
2015-10-31,1.52,0.0,2.04,67.67999999999999,0.0,0.0,50.73,27.72,39.04,29.7,8.74,332.7770080566406
2015-11-01,1.14,0.0,3.0,80.0,0.19,0.0,26.1,25.01,35.2,34.96,11.34,327.47198486328125
2015-11-02,1.47,0.0,3.95,72.8,0.6900000000000001,0.76,65.25,26.24,38.400000000000006,37.72,12.78,365.3599853515625
2015-11-03,2.34,0.48,4.6000000000000005,69.60000000000001,0.42,0.0,80.91,27.47,37.6,42.32,17.099999999999998,417.8999938964844
2015-11-04,3.0,0.97,3.1,74.4,0.32,0.0,85.26,27.88,39.2,44.16,18.0,495.56201171875
2015-11-05,2.52,0.0,5.0,72.0,0.48,0.0,87.0,25.83,40.0,40.940000000000005,13.32,447.5610046386719
2015-11-06,1.89,0.0,3.25,76.80000000000001,0.66,0.0,78.3,31.98,45.6,36.8,12.78,395.83599853515625
2015-11-07,1.47,0.63,2.0500000000000003,77.60000000000001,1.0,0.0,34.8,31.98,49.6,34.96,12.06,390.58599853515625
2015-11-08,1.29,0.0,1.35,69.60000000000001,0.95,0.0,54.81,29.93,49.6,30.360000000000003,12.06,389.8949890136719
2015-11-09,1.53,0.0,3.35,71.2,0.81,0.39,78.3,26.24,49.6,39.56,12.24,385.2780151367188
2015-11-10,1.41,0.0,2.45,69.60000000000001,0.65,0.0,76.56,37.31,66.4,40.940000000000005,13.32,381.3869934082031
2015-11-11,1.35,0.52,1.95,67.2,0.6,0.41,73.08,35.669999999999995,76.0,40.940000000000005,10.8,340.5849914550781
2015-11-12,1.29,0.0,2.95,71.2,0.68,0.8,78.3,31.16,56.0,46.0,10.98,345.0809936523437
2015-11-13,1.14,0.0,4.25,62.400000000000006,0.45,0.41,76.56,27.88,55.2,39.1,12.06,340.9140014648437
2015-11-14,0.99,0.0,1.2000000000000002,66.4,0.5700000000000001,0.0,41.76,30.75,59.2,30.360000000000003,10.08,338.1809997558594
2015-11-15,1.05,0.0,1.5,64.8,0.53,0.5,43.5,30.75,52.8,32.2,10.44,334.6619873046875
2015-11-16,1.02,0.0,4.1000000000000005,72.8,0.5,0.0,60.03,31.16,45.6,38.64,10.8,331.6260070800781
2015-11-17,1.2,0.0,3.2,72.8,0.29,0.0,71.34,30.34,45.6,41.4,9.72,338.3500061035156
2015-11-18,1.11,0.0,3.75,70.4,0.79,0.0,79.17,25.01,41.6,45.54,11.52,336.531005859375
2015-11-19,0.99,0.0,2.6,68.0,0.46,0.0,87.0,28.29,53.6,42.32,10.62,335.3340148925781
2015-11-20,1.11,0.0,3.95,71.2,0.26,0.41,55.68,31.57,59.2,40.940000000000005,16.56,326.4729919433594
2015-11-21,1.08,0.0,1.2000000000000002,44.0,0.45,0.0,40.02,36.49,67.2,36.8,13.86,328.15899658203125
2015-11-22,0.87,0.0,1.65,43.2,0.73,0.0,33.93,34.03,55.2,33.58,10.44,327.010009765625
2015-11-23,0.96,0.0,2.85,54.400000000000006,0.56,0.0,60.03,29.52,47.2,39.56,10.98,325.1180114746094
2015-11-24,0.8999999999999999,1.0,2.15,49.6,0.4,0.0,67.86,31.16,44.0,35.88,12.96,323.0580139160156
2015-11-25,0.96,0.0,1.9,38.400000000000006,0.33,0.0,60.03,33.62,58.400000000000006,30.360000000000003,14.4,329.1340026855469
2015-11-26,1.11,0.0,1.6,29.6,0.18,0.53,38.28,38.13,76.0,27.6,13.32,366.7569885253906
2015-11-27,1.05,0.0,2.25,28.8,0.25,0.0,31.32,35.26,80.0,33.58,12.42,363.5889892578125
2015-11-28,1.14,0.0,1.35,28.8,0.44,0.0,38.28,35.669999999999995,73.60000000000001,36.34,11.52,359.5360107421875
2015-11-29,1.17,0.63,2.0,40.8,0.64,1.0,34.8,41.0,52.8,40.02,11.16,371.9389953613281
2015-11-30,1.08,0.0,3.1,52.0,0.56,0.0,57.42,38.13,58.400000000000006,38.64,10.62,382.3630065917969
2015-12-01,1.41,0.47,3.85,52.51,0.0,0.0,68.64,29.4,51.0,32.8,12.64,378.9309997558594
2015-12-02,1.26,0.0,2.8000000000000003,55.46,0.0,0.0,60.06,31.92,46.5,36.08,12.48,362.2319946289063
2015-12-03,1.17,0.48,3.3000000000000003,59.0,0.0,0.0,61.620000000000005,31.08,47.25,32.39,12.96,370.2749938964844
2015-12-04,1.17,0.0,3.25,54.28,0.0,0.0,71.76,34.44,44.25,35.669999999999995,12.16,363.5159912109375
2015-12-05,1.11,0.0,1.7000000000000002,44.84,0.0,0.0,42.120000000000005,35.7,57.0,34.85,11.84,389.7850036621094
2015-12-06,1.35,0.63,2.3000000000000003,40.71,0.0,0.0,42.120000000000005,35.28,50.25,29.11,10.88,402.8089904785156
2015-12-07,1.41,0.0,1.9,53.69,0.0,0.0,63.18,25.62,35.25,40.18,12.16,399.968994140625
2015-12-08,1.95,0.0,2.5,57.23,0.0,0.0,64.74000000000001,31.08,36.75,40.18,12.0,415.56298828125
2015-12-09,3.0,0.0,3.45,59.0,0.0,0.0,69.42,26.88,33.0,41.0,12.0,423.1199951171875
2015-12-10,2.16,0.0,4.25,56.64,0.0,0.0,70.98,30.24,36.0,35.669999999999995,11.84,419.5090026855469
2015-12-11,1.7999999999999998,0.0,2.8000000000000003,51.33,0.0,0.0,56.16,28.56,39.75,38.95,12.64,451.93798828125
2015-12-12,1.68,0.0,3.5,35.4,0.0,0.0,40.56,31.92,45.75,31.98,12.16,469.1029968261719
2015-12-13,1.62,0.0,2.85,38.94,0.0,0.0,27.3,35.28,47.25,25.01,11.2,441.6799926757813
2015-12-14,1.47,0.0,3.3000000000000003,52.51,0.0,0.0,58.5,26.88,39.75,34.44,12.0,447.1419982910156
2015-12-15,1.62,0.0,2.45,51.92,0.0,0.0,74.88,27.3,32.25,35.26,11.04,465.3210144042969
2015-12-16,1.62,1.0,3.3000000000000003,52.51,0.0,0.0,68.64,29.4,43.5,34.85,11.84,465.2080078125
2015-12-17,1.59,0.51,4.4,45.43,0.0,0.0,78.0,23.94,38.25,36.9,12.16,457.8599853515625
2015-12-18,1.47,0.0,5.0,40.12,0.0,0.0,46.02,31.5,44.25,35.669999999999995,10.72,465.177001953125
2015-12-19,1.44,0.67,3.5500000000000003,27.14,0.0,0.0,28.08,30.66,54.0,24.6,11.52,465.58099365234375
2015-12-20,1.17,0.0,1.8,29.5,0.0,0.0,21.84,33.18,47.25,30.34,11.2,462.6449890136719
2015-12-21,1.29,0.0,4.45,35.989999999999995,0.0,0.0,51.48,28.14,38.25,29.93,11.04,444.72900390625
2015-12-22,1.3199999999999998,0.0,3.25,30.68,0.0,0.0,50.7,34.44,42.0,29.11,14.24,443.68798828125
2015-12-23,1.3199999999999998,0.0,4.15,27.14,0.0,0.0,46.8,31.92,39.75,28.29,13.28,444.5289916992188
2015-12-24,1.47,0.0,1.9,24.78,0.0,0.0,39.0,29.82,49.5,24.6,13.76,458.45599365234375
2015-12-25,1.44,0.0,2.7,23.6,0.0,0.0,16.38,42.0,75.0,25.42,16.0,458.3049926757813
2015-12-26,1.53,0.0,1.55,27.14,0.0,0.0,14.82,39.9,70.5,28.29,12.96,457.489013671875
2015-12-27,1.38,0.0,1.25,34.22,0.0,0.0,18.72,34.86,56.25,31.98,12.64,424.0069885253906
2015-12-28,1.47,0.0,4.15,30.09,0.0,0.0,52.260000000000005,32.76,51.0,30.34,11.36,429.7690124511719
2015-12-29,1.38,0.0,4.4,28.32,0.0,0.0,46.02,27.3,43.5,28.29,14.4,432.9830017089844
2015-12-30,1.29,0.0,2.75,28.91,0.0,0.0,34.32,38.22,51.75,29.93,14.88,434.3869934082031
2015-12-31,1.11,0.0,2.3000000000000003,25.96,0.0,0.0,35.1,28.98,45.0,25.01,13.44,432.9209899902344
2016-01-01,1.53,0.0,1.2000000000000002,19.72,0.0,0.0,17.82,28.22,48.36,27.45,12.42,436.2460021972656
2016-01-02,1.62,0.0,2.6500000000000004,20.4,0.0,0.0,18.48,31.62,43.16,30.6,12.24,436.06201171875
2016-01-03,1.71,0.0,1.9,25.16,0.0,0.61,13.86,20.4,48.88,28.35,11.52,433.7430114746094
2016-01-04,1.89,0.0,2.6500000000000004,29.24,0.0,0.0,39.6,30.26,37.96,30.6,14.4,434.5169982910156
2016-01-05,2.07,0.0,3.1,34.0,0.0,0.0,50.82,32.980000000000004,35.88,32.4,12.78,434.1820068359375
2016-01-06,2.1,0.0,3.7,37.400000000000006,0.0,0.0,52.14,27.540000000000003,36.92,35.1,12.42,431.8559875488281
2016-01-07,2.49,0.0,3.8,38.080000000000005,0.0,0.51,49.5,33.32,34.32,45.0,12.42,458.7659912109375
2016-01-08,2.34,0.0,3.0,34.0,0.0,0.52,42.24,32.980000000000004,40.04,40.05,11.52,462.9339904785156
2016-01-09,2.04,0.0,1.55,26.520000000000003,0.0,0.0,22.44,34.0,49.4,27.0,10.98,454.6400146484375
2016-01-10,1.44,0.0,2.25,25.840000000000003,0.0,0.0,28.380000000000003,29.92,36.92,25.65,12.42,448.3089904785156
2016-01-11,1.95,0.0,3.0,36.04,0.0,0.0,50.82,25.840000000000003,29.12,33.75,14.76,450.6619873046875
2016-01-12,1.71,0.0,4.05,39.440000000000005,0.0,0.0,56.1,27.540000000000003,29.12,34.2,12.42,448.1820068359375
2016-01-13,2.04,0.0,3.7,41.48,0.0,0.51,55.440000000000005,30.26,30.16,34.2,12.06,435.1860046386719
2016-01-14,1.83,0.0,3.0500000000000003,38.080000000000005,0.0,0.97,49.5,26.180000000000003,28.6,34.2,11.52,433.3240051269531
2016-01-15,3.0,0.0,3.6,38.080000000000005,0.0,0.0,50.16,30.26,35.36,27.45,12.06,430.2550048828125
2016-01-16,2.97,0.0,2.0500000000000003,32.64,0.0,0.0,26.4,29.24,36.4,28.8,12.06,390.5570068359375
2016-01-17,2.37,0.0,2.35,33.32,0.0,0.0,21.12,24.82,40.56,28.8,10.08,390.9649963378906
2016-01-18,2.37,0.0,3.2,42.84,0.0,0.0,45.54,23.46,39.52,31.95,10.44,388.10400390625
2016-01-19,2.37,0.0,3.45,63.24,0.0,1.0,45.54,29.24,34.32,36.0,11.16,387.7300109863281
2016-01-20,2.43,0.0,3.2,68.0,0.0,0.5,42.9,28.22,36.4,34.2,11.88,425.2669982910156
2016-01-21,2.34,0.0,4.9,61.2,0.0,0.0,49.5,26.860000000000003,33.800000000000004,34.65,12.24,422.87701416015625
2016-01-22,2.04,0.0,4.3,53.040000000000006,0.0,0.51,46.86,27.540000000000003,29.64,30.6,10.08,410.4100036621094
2016-01-23,1.98,0.0,2.0500000000000003,41.48,0.0,0.0,33.0,26.860000000000003,38.48,28.35,10.26,394.5429992675781
2016-01-24,1.7999999999999998,0.0,2.2,42.84,0.0,0.0,25.74,33.32,30.68,26.1,10.26,405.4849853515625
2016-01-25,1.83,0.0,5.0,44.88,0.0,0.5,47.52,25.500000000000004,31.200000000000003,33.300000000000004,10.26,402.3169860839844
2016-01-26,1.92,0.0,4.55,48.28,0.0,0.5,55.440000000000005,30.6,32.24,34.2,11.7,397.7659912109375
2016-01-27,1.92,0.0,4.75,48.96,0.0,0.0,66.0,27.880000000000003,39.0,41.4,11.34,396.8429870605469
2016-01-28,1.89,0.0,3.5500000000000003,48.28,0.0,0.0,56.1,31.96,40.56,31.95,14.58,395.50201416015625
2016-01-29,2.01,0.0,3.7,46.92,0.0,0.0,60.720000000000006,34.0,37.96,30.15,18.0,384.3789978027344
2016-01-30,1.71,0.0,4.4,36.04,0.0,0.61,29.040000000000003,30.26,52.0,31.05,17.099999999999998,380.9169921875
2016-01-31,1.74,0.0,2.25,41.48,0.0,0.0,30.360000000000003,28.56,38.48,28.35,15.84,380.3469848632813
2016-02-01,1.41,0.0,4.32,66.5,0.39,0.0,45.36,30.45,36.57,41.83,9.43,378.0719909667969
2016-02-02,1.56,0.0,5.16,65.8,0.33,0.0,61.56,24.5,33.92,39.48,9.89,375.8829956054688
2016-02-03,1.38,0.0,3.0,60.9,0.67,0.0,56.7,26.95,25.44,39.48,11.27,374.9500122070313
2016-02-04,1.44,0.0,4.2,63.7,0.68,0.0,67.23,29.4,37.63,38.54,10.81,391.6080017089844
2016-02-05,1.41,0.0,2.28,57.4,0.72,0.0,63.99,28.7,34.45,37.13,10.58,391.093994140625
2016-02-06,1.38,0.0,1.92,46.9,0.56,0.0,29.160000000000004,32.55,53.0,33.37,11.5,386.6310119628906
2016-02-07,1.47,0.0,2.04,50.4,0.6900000000000001,0.0,23.49,33.25,41.34,31.02,8.97,380.8710021972656
2016-02-08,1.3199999999999998,0.0,3.18,60.9,0.38,0.0,55.89,23.45,30.21,36.66,10.81,379.8789978027344
2016-02-09,1.65,0.0,4.08,65.1,0.54,0.0,55.89,28.35,25.44,40.89,11.04,377.2460021972656
2016-02-10,1.5,0.0,3.54,67.19999999999999,0.89,0.0,63.99,29.75,36.57,37.6,17.71,385.4830017089844
2016-02-11,1.89,0.0,2.88,62.99999999999999,1.0,0.0,71.28,28.0,34.45,39.95,23.0,383.1300048828125
2016-02-12,1.65,0.0,2.82,59.49999999999999,0.65,0.0,46.17,31.85,39.22,35.25,14.72,384.9540100097656
2016-02-13,1.7999999999999998,0.0,1.74,46.2,0.84,0.0,24.3,35.0,41.870000000000005,36.66,11.5,391.8599853515625
2016-02-14,1.83,0.0,1.74,43.4,0.7000000000000001,0.0,34.830000000000005,31.15,36.04,36.66,9.2,407.2300109863281
2016-02-15,2.04,0.0,3.84,56.7,0.88,0.0,41.31,27.65,35.510000000000005,41.36,8.280000000000001,410.3810119628906
2016-02-16,1.89,0.0,5.7,57.4,0.75,0.0,62.370000000000005,26.6,37.63,37.13,11.27,408.9450073242188
2016-02-17,2.01,0.0,4.859999999999999,61.6,0.8300000000000001,0.0,68.04,30.1,32.33,47.0,11.73,421.1669921875
2016-02-18,3.0,0.0,4.44,70.0,0.63,0.0,61.56,28.0,33.39,37.13,11.5,425.9960021972656
2016-02-19,2.34,0.0,4.32,59.49999999999999,0.63,0.0,58.32000000000001,33.95,32.33,38.54,9.89,423.10400390625
2016-02-20,1.89,0.0,1.92,45.5,0.76,0.0,42.93,33.95,46.11,39.01,8.97,441.9840087890625
2016-02-21,1.89,0.0,3.48,52.5,0.64,0.0,39.690000000000005,29.75,40.28,42.3,9.2,448.0459899902344
2016-02-22,1.7999999999999998,0.0,3.96,65.1,0.55,0.0,60.75000000000001,29.05,30.74,41.83,9.2,439.0450134277344
2016-02-23,1.83,0.0,6.0,67.19999999999999,0.5,0.0,76.14,24.85,28.62,39.48,9.43,439.8580017089844
2016-02-24,2.07,0.0,4.56,60.9,0.94,0.0,81.0,26.25,30.74,35.72,9.66,425.5499877929688
2016-02-25,1.71,0.0,4.44,62.3,0.65,0.0,71.28,32.9,43.99,36.66,9.89,427.718994140625
2016-02-26,1.77,0.0,3.0,62.3,0.53,0.0,65.61,25.55,34.980000000000004,41.83,9.43,432.1520080566406
2016-02-27,1.53,0.0,2.88,42.0,0.5,0.0,38.07,32.55,42.400000000000006,37.13,8.05,434.2309875488281
2016-02-28,1.62,0.0,2.88,55.3,0.59,0.0,26.73,29.75,47.17,40.89,8.05,435.6830139160156
2016-02-29,1.59,0.0,3.48,61.6,0.62,0.0,57.510000000000005,26.95,31.8,37.13,8.74,441.5069885253906
2016-03-01,2.67,0.0,4.14,58.32,0.0,0.0,70.52,30.24,39.75,41.65,3.75,439.6530151367188
2016-03-02,2.4,0.0,4.14,59.04,0.0,0.0,72.97999999999999,27.72,41.34,40.67,3.5,435.9169921875
2016-03-03,3.0,0.0,5.22,65.52,0.0,0.0,70.52,33.84,43.46,39.2,3.25,425.37298583984375
2016-03-04,2.52,0.0,5.22,60.48,0.0,0.0,59.04,29.52,47.17,44.59,3.75,425.1780090332031
2016-03-05,2.88,0.0,4.74,47.52,0.0,0.0,43.46,32.76,47.17,40.18,3.25,411.2569885253906
2016-03-06,2.25,0.0,2.94,48.96,0.0,0.0,31.16,33.84,49.29,40.18,3.25,411.9070129394531
2016-03-07,2.4,0.0,4.56,72.0,0.0,0.0,50.02,25.2,41.870000000000005,45.57,3.5,415.9169921875
2016-03-08,2.49,0.0,2.88,63.36,0.0,0.0,82.0,32.76,53.0,49.0,3.5,416.2430114746094
2016-03-09,2.52,0.0,3.84,64.08,0.0,0.0,73.8,34.92,42.400000000000006,49.0,3.25,416.0320129394531
2016-03-10,2.52,0.0,3.96,64.08,0.0,0.0,79.53999999999999,30.6,46.64,42.63,3.5,417.5119934082031
2016-03-11,2.34,0.0,4.08,57.6,0.0,0.0,69.7,30.6,42.400000000000006,36.75,3.25,423.9259948730469
2016-03-12,2.43,0.0,1.26,43.2,0.0,0.0,46.74,30.6,45.05,35.77,3.25,421.7950134277344
2016-03-13,2.43,0.0,4.08,48.96,0.0,0.0,29.52,32.04,48.760000000000005,38.22,3.25,416.60400390625
2016-03-14,2.61,0.0,4.38,60.48,0.0,0.0,61.49999999999999,30.24,42.400000000000006,45.57,3.5,416.6839904785156
2016-03-15,2.46,0.0,4.14,58.32,0.0,0.0,78.72,28.8,34.45,47.04,3.0,418.1310119628906
2016-03-16,2.25,0.0,4.62,60.48,0.0,0.0,72.97999999999999,27.72,45.580000000000005,39.69,3.75,417.6860046386719
2016-03-17,2.34,0.0,3.12,65.52,0.0,0.0,81.17999999999999,31.68,44.52,40.18,3.75,420.99700927734375
2016-03-18,2.28,0.0,3.48,59.04,0.0,0.0,72.97999999999999,31.32,38.690000000000005,37.24,3.75,420.5469970703125
2016-03-19,2.16,0.0,1.44,39.6,0.0,0.0,28.7,31.68,37.63,33.32,3.75,410.9840087890625
2016-03-20,2.34,0.0,1.92,50.4,0.0,0.0,36.08,27.72,42.400000000000006,39.2,3.5,414.625
2016-03-21,2.49,0.0,3.3,61.92,0.0,0.0,62.31999999999999,28.8,34.45,44.59,4.0,413.4179992675781
2016-03-22,2.34,0.0,3.18,64.08,0.0,0.0,71.33999999999999,31.32,31.8,38.71,4.25,418.375
2016-03-23,2.13,0.0,5.4,59.76,0.0,0.0,68.06,27.72,37.63,35.28,4.0,419.26800537109375
2016-03-24,2.1,0.0,4.02,54.0,0.0,0.0,65.6,36.0,36.04,36.75,4.75,418.6799926757813
2016-03-25,1.89,0.0,2.88,46.08,0.0,0.0,57.4,25.56,36.04,33.81,4.0,418.0799865722656
2016-03-26,1.89,0.0,2.64,45.36,0.0,0.0,31.98,31.32,40.28,29.4,3.75,418.9869995117188
2016-03-27,2.13,0.0,1.68,46.8,0.0,0.0,27.06,25.56,43.99,35.28,4.25,428.7969970703125
